Job Title,Location,Date Posted,Description,Responsibilities,Minimum Qualifications,Preferred Qualifications,Apply Link
AWS DE AM,"Bangalore, Karnataka, India",N/A,"Bachelor’s degree in computer science, Data Science, engineering, mathematics, information systems, or a related technical discipline
 7+ years of relevant experience in data engineering roles
 Detailed knowledge of data warehouse technical architectures, data modelling, infrastructure components, ETL/ ELT and reporting/analytic tools and environments, data structures and hands-on SQL coding
 Proficient in at least one or more programming languages: Java, Python, Ruby, Scala
 Experienced with AWS services such as Redshift, S3, EC2, Lambda, Athena, EMR, AWS Glue, Datapipeline.
 Exposure to data visualization and reporting with tools such as Amazon QuickSight, Metabase, Tableau, or similar software
 Experience building metrics deck and dashboards for KPIs including the underlying data models.
 Understand how to design, implement, and maintain a platform providing secured access to large datasets",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30025001/?mode=location
Associate 2 Canada TA team,"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 •Conduct assessments of IT risks and controls, including general IT controls and automated controls embedded within information systems in support of our external audit engagements.
 •Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projects. Assist / Lead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Assist / Lead team and evaluating and documenting the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls over Financial Reporting.
 ·Assist / Lead team in performing SOC 1 and SOC 2 (System and Organization Controls) SSAE18 assessments in accordance with the attestation standards established by the AICPA (American Institute of Certified Public Accountants).
 ·Assisting Senior team members in reviewing Audit workpapers in line with the KPMG Audit Methodology.
 ·Communicates effectively with the KGS engagement lead and/or onshore stakeholders on progress through project deliverables.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual and automated controls.
 ·Experience in testing General IT Controls across the following domains: Access to Programs and Data, Program Development & Changes and Computer Operations across various platforms (OS, Network, DB, Application).
 ·Knowledge / Experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Basic Knowledge of Business Process Cycles including Order to Cash, Purchase to Pay etc.
 Preferred technical & functional skills
 ·Flair to be abreast with emerging Technology / innovations like Cloud computing, Agile, Blockchain etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint].
 Key behavioral attributes/requirements
 ·Critical thinking and analytical ability.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Ability to work both independently and as part of a team.
 ·Personal drive and positive work ethic.
 ·Innovative mindset.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024987/?mode=location
Associate 2 Canada TA team,"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 •Conduct assessments of IT risks and controls, including general IT controls and automated controls embedded within information systems in support of our external audit engagements.
 •Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projects. Assist / Lead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Assist / Lead team and evaluating and documenting the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls over Financial Reporting.
 ·Assist / Lead team in performing SOC 1 and SOC 2 (System and Organization Controls) SSAE18 assessments in accordance with the attestation standards established by the AICPA (American Institute of Certified Public Accountants).
 ·Assisting Senior team members in reviewing Audit workpapers in line with the KPMG Audit Methodology.
 ·Communicates effectively with the KGS engagement lead and/or onshore stakeholders on progress through project deliverables.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual and automated controls.
 ·Experience in testing General IT Controls across the following domains: Access to Programs and Data, Program Development & Changes and Computer Operations across various platforms (OS, Network, DB, Application).
 ·Knowledge / Experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Basic Knowledge of Business Process Cycles including Order to Cash, Purchase to Pay etc.
 Preferred technical & functional skills
 ·Flair to be abreast with emerging Technology / innovations like Cloud computing, Agile, Blockchain etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint].
 Key behavioral attributes/requirements
 ·Critical thinking and analytical ability.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Ability to work both independently and as part of a team.
 ·Personal drive and positive work ethic.
 ·Innovative mindset.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024988/?mode=location
Associate 2 Canada TA team,"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 •Conduct assessments of IT risks and controls, including general IT controls and automated controls embedded within information systems in support of our external audit engagements.
 •Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projects. Assist / Lead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Assist / Lead team and evaluating and documenting the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls over Financial Reporting.
 ·Assist / Lead team in performing SOC 1 and SOC 2 (System and Organization Controls) SSAE18 assessments in accordance with the attestation standards established by the AICPA (American Institute of Certified Public Accountants).
 ·Assisting Senior team members in reviewing Audit workpapers in line with the KPMG Audit Methodology.
 ·Communicates effectively with the KGS engagement lead and/or onshore stakeholders on progress through project deliverables.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual and automated controls.
 ·Experience in testing General IT Controls across the following domains: Access to Programs and Data, Program Development & Changes and Computer Operations across various platforms (OS, Network, DB, Application).
 ·Knowledge / Experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Basic Knowledge of Business Process Cycles including Order to Cash, Purchase to Pay etc.
 Preferred technical & functional skills
 ·Flair to be abreast with emerging Technology / innovations like Cloud computing, Agile, Blockchain etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint].
 Key behavioral attributes/requirements
 ·Critical thinking and analytical ability.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Ability to work both independently and as part of a team.
 ·Personal drive and positive work ethic.
 ·Innovative mindset.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024989/?mode=location
Senior Associate 1 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Conduct assessments of IT risks and controls, including general IT controls and automated controls embedded within information systems in support of our external audit engagements.
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projects.
 ·Lead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and documenting the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls over Financial Reporting.
 ·Demonstrate strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors preferred.
 Preferred technical & functional skills
 ·Flair to be abreast with emerging Technology / innovations like Cloud computing, Agile, Blockchain etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint].
 Key behavioral attributes/requirements
 ·Critical thinking and analytical ability.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Ability to work both independently and as part of a team.
 ·Personal drive and positive work ethic.
 ·Innovative mindset.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024990/?mode=location
Senior Associate 1 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Conduct assessments of IT risks and controls, including general IT controls and automated controls embedded within information systems in support of our external audit engagements.
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projects.
 ·Lead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and documenting the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls over Financial Reporting.
 ·Demonstrate strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors preferred.
 Preferred technical & functional skills
 ·Flair to be abreast with emerging Technology / innovations like Cloud computing, Agile, Blockchain etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint].
 Key behavioral attributes/requirements
 ·Critical thinking and analytical ability.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Ability to work both independently and as part of a team.
 ·Personal drive and positive work ethic.
 ·Innovative mindset.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024991/?mode=location
Senior Associate 1 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Conduct assessments of IT risks and controls, including general IT controls and automated controls embedded within information systems in support of our external audit engagements.
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projects.
 ·Lead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and documenting the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls over Financial Reporting.
 ·Demonstrate strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors preferred.
 Preferred technical & functional skills
 ·Flair to be abreast with emerging Technology / innovations like Cloud computing, Agile, Blockchain etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint].
 Key behavioral attributes/requirements
 ·Critical thinking and analytical ability.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Ability to work both independently and as part of a team.
 ·Personal drive and positive work ethic.
 ·Innovative mindset.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024992/?mode=location
Senior Associate 1 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Conduct assessments of IT risks and controls, including general IT controls and automated controls embedded within information systems in support of our external audit engagements.
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projects.
 ·Lead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and documenting the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls over Financial Reporting.
 ·Demonstrate strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors preferred.
 Preferred technical & functional skills
 ·Flair to be abreast with emerging Technology / innovations like Cloud computing, Agile, Blockchain etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint].
 Key behavioral attributes/requirements
 ·Critical thinking and analytical ability.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Ability to work both independently and as part of a team.
 ·Personal drive and positive work ethic.
 ·Innovative mindset.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024993/?mode=location
Assistant Manager,"Gurgaon, Haryana, India",N/A,"Role requirement
 • Expertise in core financial instruments (Money Market and Loans, Foreign Exchange , Interest
 Rate Swap, and Risk Management)
 • Expertise in cash and liquidity Management and payment management.
 • Expertise in Banking, customer cash application, outgoing payment processing.
 • Multiple SAP/Kyriba/FIS Integrity/Quantum implementations in treasury, Banking, Cash
 Management.
 • Experience in integration of banks/vendors/trading platforms and market rate data.
 • Experience in Receivables Management (Collections, dispute and credit management) desirable.
 • Expertise in In house cash/bank – Received/Payment on behalf off and Netting off
 • Expertise in Treasury reporting, internal reporting and financial reporting.
 • Experience in capturing requirements related to internal/external consulting, documenting, and
 mapping current business process.
 • Experience of RFP responses, Sales pitch/demo’s and client onboarding",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024995/?mode=location
Senior Associate 2 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projectsLead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and performing review of the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls Over Financial Reporting.
 ·Strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Coaching and mentoring the team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 ·Team leading experience and has been a performance manager in current or last role.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Hands on experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors and business.
 Preferred technical & functional skills
 ·Has hands on experience in Emerging Technology / innovations like Cloud computing, Agile, Blockchain, Automation etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint, Visio].
 ·Worked on proposal development for a client and played key role in practice level initiatives.
 Key behavioral attributes/requirements
 ·Ability to proactively assess issues and identify solutions.
 ·Strong leadership and organization skills.
 ·Innovative mindset; Critical thinking and analytical ability.
 ·Ability to keep team motivated while working under pressure and in crunch situations.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Personal drive and positive work ethic.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024994/?mode=location
Senior Associate 2 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projectsLead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and performing review of the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls Over Financial Reporting.
 ·Strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Coaching and mentoring the team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 ·Team leading experience and has been a performance manager in current or last role.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Hands on experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors and business.
 Preferred technical & functional skills
 ·Has hands on experience in Emerging Technology / innovations like Cloud computing, Agile, Blockchain, Automation etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint, Visio].
 ·Worked on proposal development for a client and played key role in practice level initiatives.
 Key behavioral attributes/requirements
 ·Ability to proactively assess issues and identify solutions.
 ·Strong leadership and organization skills.
 ·Innovative mindset; Critical thinking and analytical ability.
 ·Ability to keep team motivated while working under pressure and in crunch situations.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Personal drive and positive work ethic.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024996/?mode=location
Senior Associate 2 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projectsLead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and performing review of the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls Over Financial Reporting.
 ·Strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Coaching and mentoring the team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 ·Team leading experience and has been a performance manager in current or last role.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Hands on experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors and business.
 Preferred technical & functional skills
 ·Has hands on experience in Emerging Technology / innovations like Cloud computing, Agile, Blockchain, Automation etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint, Visio].
 ·Worked on proposal development for a client and played key role in practice level initiatives.
 Key behavioral attributes/requirements
 ·Ability to proactively assess issues and identify solutions.
 ·Strong leadership and organization skills.
 ·Innovative mindset; Critical thinking and analytical ability.
 ·Ability to keep team motivated while working under pressure and in crunch situations.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Personal drive and positive work ethic.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024997/?mode=location
Senior Associate 2 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projectsLead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and performing review of the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls Over Financial Reporting.
 ·Strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Coaching and mentoring the team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 ·Team leading experience and has been a performance manager in current or last role.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Hands on experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors and business.
 Preferred technical & functional skills
 ·Has hands on experience in Emerging Technology / innovations like Cloud computing, Agile, Blockchain, Automation etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint, Visio].
 ·Worked on proposal development for a client and played key role in practice level initiatives.
 Key behavioral attributes/requirements
 ·Ability to proactively assess issues and identify solutions.
 ·Strong leadership and organization skills.
 ·Innovative mindset; Critical thinking and analytical ability.
 ·Ability to keep team motivated while working under pressure and in crunch situations.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Personal drive and positive work ethic.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024998/?mode=location
Senior Associate 2 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projectsLead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and performing review of the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls Over Financial Reporting.
 ·Strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Coaching and mentoring the team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 ·Team leading experience and has been a performance manager in current or last role.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Hands on experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors and business.
 Preferred technical & functional skills
 ·Has hands on experience in Emerging Technology / innovations like Cloud computing, Agile, Blockchain, Automation etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint, Visio].
 ·Worked on proposal development for a client and played key role in practice level initiatives.
 Key behavioral attributes/requirements
 ·Ability to proactively assess issues and identify solutions.
 ·Strong leadership and organization skills.
 ·Innovative mindset; Critical thinking and analytical ability.
 ·Ability to keep team motivated while working under pressure and in crunch situations.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Personal drive and positive work ethic.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30024999/?mode=location
Senior Associate 2 (Canada Audit TA team),"Bangalore, Karnataka, India",N/A,"Roles & responsibilities
 ·Perform other engagements within the context of supporting the external audit, IT internal audit or attestation engagements such as CSAE 3416 / SSAE 18 Service Organization Control (SOC) audits and assessment of controls in large transformation projectsLead team in conducting Process understanding discussions with the Clients as part of assessing risks arising from their use of Technology and identify control gaps within their processes.
 ·Lead team in evaluating and performing review of the design and operating effectiveness of technology controls (GITCs and ITACs) pertaining to Client’s Internal Controls Over Financial Reporting.
 ·Strong project management skills for all engagements being led.
 ·Demonstrate the ability to identify opportunities and innovative ways to efficiently deliver on engagements and/or implement internal process improvements / automations
 ·Build and nurture a positive working relationship with External / Internal stakeholders.
 ·Share learnings and provides on the job training to junior team members.
 ·Coaching and mentoring the team members.
 ·Contribute to the Knowledge Management agenda of the practice by assisting in technical knowledge development and trainings.
 ·Team leading experience and has been a performance manager in current or last role.
 Mandatory technical & functional skills
 ·Experience in evaluating and testing Process level manual, automated controls and General IT Controls.
 ·Experience in evaluating risks across a variety of IT platforms (including ERPs, UNIX/Linux, Windows, Mainframe, iSeries (AS400), SQL, Sybase, Oracle, DB2 and popular Cloud Hosted solutions)
 ·Hands on experience of industry standards and frameworks such as COBIT, COSO, HIPAA etc. preferred.
 ·Strong Understanding of different Industry sectors and business.
 Preferred technical & functional skills
 ·Has hands on experience in Emerging Technology / innovations like Cloud computing, Agile, Blockchain, Automation etc.
 ·Proficient with MS Office suite of applications [MS Word, MS Exec, MS PowerPoint, Visio].
 ·Worked on proposal development for a client and played key role in practice level initiatives.
 Key behavioral attributes/requirements
 ·Ability to proactively assess issues and identify solutions.
 ·Strong leadership and organization skills.
 ·Innovative mindset; Critical thinking and analytical ability.
 ·Ability to keep team motivated while working under pressure and in crunch situations.
 ·Excellent written and verbal communication skills.
 ·Flexibility to adapt to a variety of situations and multitask.
 ·Personal drive and positive work ethic.",NA,N/A,N/A,https://ejgk.fa.em2.oraclecloud.com/hcmUI/CandidateExperience/en/sites/CX_3/job/30025000/?mode=location
