Job Title,Location,Date Posted,Description,Responsibilities,Minimum Qualifications,Preferred Qualifications,Apply Link
ServiceNow HR Product Analyst,India,10-Feb-25,"The People Product Management (PPM) team, a group with People Services and Technology, is looking for an experienced ServiceNow HR Product Analyst to partner with our People/HR teams to drive optimization through our enterprise technology solutions. The ideal candidate will have deep experience with ServiceNow HRSD and be self-directed, motivated, and comfortable working in a very fast-paced, hands-on environment. This role requires deep product expertise and experience with People/HR processes.

As a ServiceNow HR Product Analyst, you will play a pivotal role in driving the strategic direction, development, and implementation of solutions within the ServiceNow HRSD module. Collaborating closely with stakeholders and technical teams, you will assist in designing product solutions, defining requirements, and overseeing the execution and delivery of ServiceNow HRSD initiatives which enhance the Apple team member experience, streamline People processes, and support strategic objectives. This individual uses their extensive knowledge of the ServiceNow HRSD product to drive roadmaps, art of the possible conversations, and helps to set vision and strategy to drive continual improvement and value.",#NAME?,"5+ years of ServiceNow HRSD product experience, particularly in HRSD modules such as Case and Knowledge Management, Employee Center Pro, Employee Journeys, and Employee Document Management.
Experience delivering global, enterprise HR solutions that can scale
Experience evaluating solution options and formulating business cases
Ability to gain alignment between the technology and business strategy by proactive partnering with all levels.
Ability to use data and analysis to drive decision-making
Outstanding communication and facilitation skills
Experience presenting to senior leadership
Proven success in crafting efficient business processes and willing to challenge the status quo
Demonstrated ability to complete multiple tasks under pressure
Drives change laterally across regions and organizations using influence skills
Maintains a positive attitude
Thrives in ambiguous work environment","Bachelor's degree in Computer Science, Information Systems, Business Administration, or related field. Master's degree preferred
Familiarity with configuration of ServiceNow forms, workflows, scripts, transform maps, service maps, web services, inbound email actions, SLAs and agent workspace, table management, performance analytics.
Familiarity with HR analytics and reporting tools for measuring HR performance and employee satisfaction.
Leadership and mentoring abilities.
Ability to collaborate with team members in a virtual setting.
ServiceNow Certified Implementation Specialist (CIS) – HRSD certification.
Advanced certifications in project management (e.g., PMP, Agile certifications) or HR management (e.g., SHRM, PHR/SPHR) are a plus",https://jobs.apple.com/en-in/login?favId=PIPE-200590678
Marketing Manager,India,10-Feb-25,"The people here at Apple don’t just build products— they craft the kind of wonder that has revolutionized entire industries. It’s the diversity of those people and their ideas that encourage the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Imagine what you could do here. Join Apple, and help us leave the world better than we found it. A job at Apple is unlike any other you’ve had. You will be challenged. You will be inspired. And you’ll be proud! At Apple, phenomenal ideas have a way of becoming phenomenal products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish! 
We are seeking a dynamic, highly motivated Marketing  Manager to join our India Services team and be a part of our tremendous growth story. In this role, you will lead external partnerships across our Services - Apple Music, Apple TV+ and iCloud. You’ll make sure our marketing programs are executed to the highest standards and with the maximum effect, focusing on our partner channels as key drivers for growth. It’s a really exciting time to join our fast-paced, fun and diverse team tasked with ensuring our partnerships deliver on their objectives whilst staying true to the Apple brand. 
You are comfortable working in a constantly evolving and dynamic environment and have the ability to see opportunities and make informed, data-led decisions. You also have the vision to build scalable programs and the attention to detail to successfully execute. You have a deep understanding of what it means to be the custodian of the Apple brand and can demonstrate a proven track record of marketing products and services with strategic partners.","Lead and implement marketing for partnerships to grow Apple’s subscription business and drive incremental media value. Develop plans and integration opportunities for key partnerships across international markets.
You will work with partners to build effective go-to-market plans and a seamless customer experience. You will partner with regional, service and technical teams to establish marketing, communications and training frameworks. Aligning closely with Business Strategy and Planning you will develop key performance indicators, analyse opportunities, test different programs and partnerships and measure results. You will use data to modify and develop these programs to drive greater efficiency, scale and effectiveness and craft executive reports to demonstrate the ongoing impact of the programs implemented.
Ensure a frictionless customer journey across all sign-up channels. Lead all aspects of marketing planning, from pre-launch through to launch and sustain. 
Collaborate cross-functionally both internally and externally and ensure collaborator roles and responsibilities are clear and adhered to.
Foster both internal and external relationships to ensure smooth roll-out of planned partner launches and campaigns. Communicate results to management in a timely, concise and effective way.
Continuously define standard process to improve live and future partnerships and campaigns.
Work closely with our local business and editorial team to integrate local relevance in terms of local content and key cultural moments into our partner GTM roadmap.","10-15 years of experience building partnerships in the Consumer Tech, Carrier, and E Commerce space that create meaningful impact for the business and the ecosystem.
Experience structuring mutually beneficial marketing partnerships and presenting premium brands within 3rd party environments.
Persuasive and effective at interacting with all levels of the partner organisation, from analyst to director to C-suite level.
Can build strong relationships to communicate Apple’s platform message and benefits to partners optimally.
Strong business and strategic foresight with proven history of having successfully led large-scale marketing campaigns, programs or partnerships.
Results-focused with an impeccable attention to detail, remarkable follow-through and an ability to focus on the customer experience.
Proven in driving outstanding marketing campaigns across digital, traditional media and retail channels.
Is willing to travel to meet partners across the country.","MBA or equivalent experience degree preferred.
Passionate about Apple brand with a deep understanding of the digital software and media landscape and Apple’s role within it.
Extraordinary written, communication and presentation skills.
Organised, able to adapt quickly and comfortable dealing with ambiguity.
A hands-on demeanour who can work cross-functionally within a global organisation.",https://jobs.apple.com/en-in/login?favId=PIPE-200590667
Marketing Manager,India,10-Feb-25,"The people here at Apple don’t just build products— they craft the kind of wonder that has revolutionized entire industries. It’s the diversity of those people and their ideas that encourage the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Imagine what you could do here. Join Apple, and help us leave the world better than we found it. A job at Apple is unlike any other you’ve had. You will be challenged. You will be inspired. And you’ll be proud! At Apple, phenomenal ideas have a way of becoming phenomenal products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish! 
We are seeking a dynamic, highly motivated Marketing  Manager to join our India Services team and be a part of our tremendous growth story. In this role, you will lead external partnerships across our Services - Apple Music, Apple TV+ and iCloud. You’ll make sure our marketing programs are executed to the highest standards and with the maximum effect, focusing on our partner channels as key drivers for growth. It’s a really exciting time to join our fast-paced, fun and diverse team tasked with ensuring our partnerships deliver on their objectives whilst staying true to the Apple brand. 
You are comfortable working in a constantly evolving and dynamic environment and have the ability to see opportunities and make informed, data-led decisions. You also have the vision to build scalable programs and the attention to detail to successfully execute. You have a deep understanding of what it means to be the custodian of the Apple brand and can demonstrate a proven track record of marketing products and services with strategic partners.","Lead and implement marketing for partnerships to grow Apple’s subscription business and drive incremental media value. Develop plans and integration opportunities for key partnerships across international markets.
You will work with partners to build effective go-to-market plans and a seamless customer experience. You will partner with regional, service and technical teams to establish marketing, communications and training frameworks. Aligning closely with Business Strategy and Planning you will develop key performance indicators, analyse opportunities, test different programs and partnerships and measure results. You will use data to modify and develop these programs to drive greater efficiency, scale and effectiveness and craft executive reports to demonstrate the ongoing impact of the programs implemented.
Ensure a frictionless customer journey across all sign-up channels. Lead all aspects of marketing planning, from pre-launch through to launch and sustain. 
Collaborate cross-functionally both internally and externally and ensure collaborator roles and responsibilities are clear and adhered to.
Foster both internal and external relationships to ensure smooth roll-out of planned partner launches and campaigns. Communicate results to management in a timely, concise and effective way.
Continuously define standard process to improve live and future partnerships and campaigns.
Work closely with our local business and editorial team to integrate local relevance in terms of local content and key cultural moments into our partner GTM roadmap.","10-15 years of experience building partnerships in the Consumer Tech, Carrier, and E Commerce space that create meaningful impact for the business and the ecosystem.
Experience structuring mutually beneficial marketing partnerships and presenting premium brands within 3rd party environments.
Persuasive and effective at interacting with all levels of the partner organisation, from analyst to director to C-suite level.
Can build strong relationships to communicate Apple’s platform message and benefits to partners optimally.
Strong business and strategic foresight with proven history of having successfully led large-scale marketing campaigns, programs or partnerships.
Results-focused with an impeccable attention to detail, remarkable follow-through and an ability to focus on the customer experience.
Proven in driving outstanding marketing campaigns across digital, traditional media and retail channels.
Is willing to travel to meet partners across the country.","MBA or equivalent experience degree preferred.
Passionate about Apple brand with a deep understanding of the digital software and media landscape and Apple’s role within it.
Extraordinary written, communication and presentation skills.
Organised, able to adapt quickly and comfortable dealing with ambiguity.
A hands-on demeanour who can work cross-functionally within a global organisation.",https://jobs.apple.com/en-in/login?favId=PIPE-200590670
Database Engineer : Oracle DBA,India,10-Feb-25,"Imagine what you could do here. At Apple, great ideas have a way of becoming great products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish! 
The Database Engineering team under Data Services at Apple is responsible for providing Engineering Solutions to a large fleet of mission critical databases. The Data Services team is looking for candidates who will provide architecture and design solutions for different distributed database technologies with expertise in Oracle, and will be in charge of fast-paced, sophisticated distributed database environments. This position demands the best and brightest Database engineers! Join us, and help build and run database platforms that deliver Apple services to all of its customers around the world and build the Apple experience on a global scale.","Would you like to work in a fast-paced environment where your technical abilities will be challenged on a day to day basis? Do you want your work to make a difference in the lives of millions of people who use Apple's products and services? If so, we are looking to hire extraordinary individuals to join the Data Services team as a Datastore Engineer. The ideal candidate will work with multi-functional teams, locally and remotely, to design, develop, and support product and process development efforts for our next-generation services and products. The expectations from the job position would be:

- Design, architect, build and continuously maintain a high performance and highly available database infrastructure.
- Work closely with Application and Internal Infrastructure teams in advancing their strategic initiatives, operational readiness, engineering standards and designs.
- Support various database maintenance activities like Database Upgrades, Patch Management, User Management and Backup and Recovery.
- Troubleshoot and resolve database Performance issues and tune SQL queries proficiently. Strong understanding of various Oracle tuning areas (SGA, PGA, SQLs, IO, Latches, Locks) is a must.
- Setup and maintain Active-Active environments for databases within and across geographic locations.
- Configure and implement physical and logical replication solutions for zero data loss using Oracle Dataguard FSFO, Oracle Golden Gate, SharePlex, etc.
- Configure and maintain highly complex database systems involving Oracle Real Application Clusters (RAC).
- Identify avenues for automation for mundane and recurring database tasks and implement automated solutions.
- Take ownership for fast-paced, complex and distributed database environments supporting OLTP systems across multiple platforms.
- Troubleshoot complex technical problems under pressure, implement solutions that are massively scalable, while managing multiple customer groups.
Participate in rotational on call support, as necessary.","6-8 Years of work experience in IT Industry, with expertise in Large scale Distributed Database implementations including Oracle and Physical and Logical replication solutions.
Experience in designing and managing databases with a strong understanding of database concepts, troubleshooting skills and root cause analysis.
Experience in handling architectural and design considerations such as performance, scalability and availability.
Strong knowledge of High Availability architecture using Oracle DataGuard/FSFO, Load balancer / Net Scaler configurations, Application Continuity.
Extensive experience in handling data replication using Oracle Golden Gate and/or SharePlex with hands on experience in deploying Active active Setups, Conflict Detection, Log Dump analysis, etc.
Strong understanding of Oracle Internals and Performance Tuning fundamentals, including SQL Execution plans, wait events, Performance debugging features/tools, etc.
Strong exposure in Oracle RAC, ASM and Storage/Networking.
Strong knowledge of Linux/Unix Internals, Systems/Application Design & Architecture.
Expertise in working with major cloud providers (AWS, GCP, etc.) and Cloud APIs.
Good hands on experience in automation/scripting using Shell/Python/Go.","Knowledge of other distributed RDBMS technologies like CockroachDB/YugabyteDB is a plus.
Knowledge of Database deployments on Kubernetes is a plus.
Strong analytical, critical thinking, and problem-solving skills.
Excellent written and verbal communication skills, solid collaboration skills.",https://jobs.apple.com/en-in/login?favId=PIPE-200582908
AIML - Data Operations Senior Team Lead,India,10-Feb-25,"Apple is a place where extraordinary people gather to do their best work. Together we build products and experiences people once couldn’t have imagined — and now can’t imagine living without. If you’re excited by the idea of making a real impact and joining a team where we pride ourselves in being one of the most diverse and inclusive companies in the world, a career with Apple might be your dream job… Just be prepared to dream big!   

Are you a leader who advocates for their team? Do you have an interest in strategic planning, program development and forecasting business needs? Our AIML Data Operations team is passionate about technology with a focus on enriching the Siri customer experience. We are seeking a Senior Team Lead who will manage the daily operations of the Annotation team. You will coach, mentor and guide a group of Team Leads to encourage quality, innovation and strong performance from their team of language Annotation Analysts. You will use your analytical mindset, collaborative approach, and personal drive to achieve team performance goals.","In this role, you will be leading day-to-day operations to ensure organizational delivery of quality results. You’ll assist in the development of tools and reports to analyze and run the business, including workflow optimizations, workforce management, and volume predictions. You will help determine staffing requirements and participate in interviewing and hiring. You will effectively lead team performance with a focus on developing managers through one-on-ones, team meetings, coaching sessions and setting expectations.

This position comes with competitive pay, great benefits, eligibility to participate in our company stock plan, time off, an employee discount, and dedicated resources to support your ongoing growth and career development.

Apple is an equal opportunity employer that is committed to inclusion and diversity, and thus we treat all applicants fairly and equally. Apple is committed to working with and providing reasonable accommodation to applicants with physical and mental disabilities.","Minimum 8 to 10 years experience in people management, leading teams focused on consumer-facing applications, content or service
Ability to empower and drive the team’s performance and be accountable for business priorities
Self-starter with forward thinking capability, strategic vision, and strong executional track record
Experience defining and analyzing KPI’s, with the ability to identify trends and opportunities for innovation and improvement
Proven track record of collaborating cross-functionally to drive operational improvements
Strong interpersonal skills, effective communication skills and the ability to influence and communicate across all levels of the organization","Management experience in a global organization
Experience scaling operations in a fast-paced and dynamic environment
Excellent verbal and written communication skills
Good analytical skills to use data to optimize the organizational efficiency and drive strategic decision making
Bachelor’s degree or equivalent experience",https://jobs.apple.com/en-in/login?favId=PIPE-200590409
Database Engineer - MongoDB,India,Not Found,"The people here at Apple don’t just build products — they build the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that encourages the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join Apple, and help us leave the world better than we found it. 

Imagine what you could do here. At Apple, extraordinary ideas have a way of becoming industry leading products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. 

The Database Engineering Team is responsible for design, configuration and maintenance of fleet of Oracle and Mongo databases under Data Services. We are engaged in interacting with application team to understand their requirements and suggesting optimal database solution to them. The Mongo databases are deployed across BareMetal, AWS and Kubernetes.

We are part of Apple’s Information Systems and Technology (IS&T) division.","Monitor and fix MongoDB database performance issues, ensuring system stability and efficiency.

Implement data indexing and ensure efficient data retrieval processes.

Collaborate with multi-functional teams to understand business requirements and translate them into technical solutions.

Stay updated with the latest advancements in MongoDB and NoSQL technologies, and apply them to improve existing systems.

Create and maintain documentation related to database configurations, schemas, and processes

Work with global teams in US. Deliver solutions that can keep up with a constantly evolving product in a timely fashion.

12*7 Oncall support","4+ years of experience as a MongoDB SRE, with solid focus on Cloud and automation
Extensive hands-on experience in various versions of MongoDB - 6.x to 8.x and advanced MongoDB Performance tuning skills
Experience in Installation, Configuration and Administration of MongoDB on Bare-metal and Cloud
Hands-on Experience with both Sharded clusters and Replica sets - setup, support and maintenance, lifecycle management
Experience with EKS, Containerization, Docker and Kubernetes
In depth understanding of Linux in terms of debugging tools and performance tuning
Experience in designing and managing databases with solid understanding of database concepts, fix skills and root cause analysis
Application of security patches, updates, and configuration changes to maintain compliance with industry standards
Strong problem-solving skills and attention to detail.
Bachelors in Computer Science, Information Technology, or related field, or equivalent practical experience.
CLOUD AND AUTOMATION:
Develop and implement automation strategies for MongoDB deployment, configuration, scaling, and maintenance.
Implement automated patch management and database upgrades, minimizing manual intervention while ensuring minimal downtime.
Automate routine database tasks such as backups, health checks, monitoring, and alerts.
Optimize cloud resource utilization (e.g., compute, storage, and networking) based on performance metrics and cost analysis.
Familiarity with cloud security best practices, including encryption, IAM, and network security for MongoDB databases.","MongoDB Associate Database Administrator Certification or other relevant certifications (e.g., AWS Certified Solutions Architect, Google Professional Cloud Database Engineer).
Knowledge of other database technologies is an added bonus to have.",https://jobs.apple.com/en-in/login?favId=REQ-200590000
Partner Communications Manager,India,Not Found,"Marcom is the creatively-led global team that oversees Apple’s consumer facing marketing. We ensure the flawless development and execution of world-class communications across all medias and platforms. Every day, hundreds of millions of Apple customers around the world interact with our products. We drive the strategy and creative work that provide both new and existing customers with simple, engaging and inspiring marketing experiences.

Apple is seeking a Partner Communications Manager who will own the development of innovative partner-led marketing strategies and excellent communications that feature Apple products or services. They will shape how Apple shows up within our partners' physical and digital environments. This role requires extensive collaboration across many teams, internationally and locally, both internally at Apple and externally with partners.",#NAME?,"12 years experience in marketing communications.
Experience in account management and/or strategy with an advertising agency or in-house marketing communications for a global brand.
Experience in brand communications - from strategy to execution to analysis of results.","Ability to delve deep into a partner’s business, marketing strategy and consumer insights, to understand challenges and find opportunities.
Rich experience of digital platforms (social, eCRM, e-commerce platforms, content, performance marketing, digital in-store) and how they can be leveraged to deliver the most compelling product experience throughout the customer journey.
Experience working with creative teams, building and collaborating on great work.
Should thrive in being a part of a cross-functional team, yet also have the ability to lead.
Passion and eagerness to drive thoughtful strategy, build innovative communication plans and develop great creative and integrated campaigns.
Flexible and adaptable in a dynamic environment while working as a member of an impactful team.
Ability to confidently build rapport, credibility and influence across multiple stakeholders in a highly matrixed organisation.",https://jobs.apple.com/en-in/login?favId=REQ-200589539
Software Engineer - Cloud Data Platform,India,6-Feb-25,"Do you love understanding every detail of how new technologies work? Join the team that serves as Apple’s nerve center, our Information Systems and Technology group. There are countless ways you’ll contribute here, whether you’re coordinating technology needs for product launches, designing music solutions for retail locations, or ensuring the strength of in-store Wi-Fi connections. From Apple Pay to the Apple website to our data centers around the globe, you’ll help design and manage the massive systems that countless employees and customers rely on every day. You’ll also build custom tools for employees, empowering them to solve complex problems on their own. Join our team, and together we’ll explore all the ways to improve how Apple operates, freeing our employees to do what they do best: craft magical experiences for our customers. 

The Global Business Intelligence team provides data services, analytics, reporting, and data science solutions to Apple’s business groups, including Retail, iTunes, Marketing, AppleCare, Operations, Finance, and Sales. These solutions are built on top of a great data platform and leverage multiple frameworks. This position is an extraordinary opportunity for a proficient, experienced, and driven data platform engineer to solve database design and optimization problems and provide a scalable, high-performance and dynamic Enterprise Data Warehouse (EDW) platform!.","As a Cloud Data Platform Engineer, you will be responsible for leading all aspects of a database platform. This would include either database design, database security, DR strategy, develop standard processes, new feature evaluations or analyze workloads to identify optimization opportunities at a system and application level. You will be driving automation efforts to effectively manage the database platform, and build self service solutions for users. You will also be partnering with development teams, product managers and business users to review the solution design being deployed and provide recommendations to optimize and tune. This role will also address any platform wide performance and stability issues. We're looking for an individual who loves to take challenges, takes on problems with imaginative solutions, works well in collaborative teams to build and support a large Enterprise Data Warehouse.","4+ years of experience in database technologies like Snowflake (preferred), Teradata, BigQuery or Redshift.
Demonstrated ability working with Advanced SQL.
Experience handling DBA functions, DR strategy, data security, governance, associated automation and tooling for a database platform.",Not Found,https://jobs.apple.com/en-in/login?favId=PIPE-200536460
Engineering Program Manager - Ad Platforms,India,4-Feb-25,"At Apple, we work every single day to craft products that enrich people’s lives. Our Advertising Platforms group makes it possible for people around the world to easily access informative and imaginative content on their devices while helping publishers and developers promote and monetize their work. Today, our technology and services power advertising in Search Ads in the App Store and Apple News. Our platforms are highly-performant, deployed at scale, and set new standards for enabling effective advertising while protecting user privacy. 

The Ad Platforms team is looking for a highly-functioning, self-driven, detail oriented and versatile EPM leader to join our team to lead complex portfolio and drive successful delivery of cross functional programs that are key to our products’ performance and business growth. As part of the EPM team, you will be responsible for managing complex programs and platforms while ensuring alignment with the business goals. You will be expected to ensure that all deliverables adhere to the highest levels of privacy and security standards that Apple holds. 

This role requires product management mindset, platform management capabilities, project management skills, technical depth, and ability to collaborate across teams. You will partner with product managers, technical leaders and architects to define the backlog. You will drive the planning and will navigate through project dependencies, risks and deliver measurable outcomes against timelines in a fast-paced environment. 

You will have the opportunity to collaborate closely with engineers and architects to define, refine, and/or refactor approaches, designs, and architectures, and apply relevant prior experiences to address new and exciting challenges that face the organization in the future. You will also partner cross-functionally with other EPMs, engineering teams, product managers, and business operations to drive projects to successful completion.",#NAME?,"Bachelors, Masters, or equivalent professional experience in Computer Science, Distributed Systems, Software Engineering, or related field
Minimum of 14 years of project experiences with scalable platforms and resilient architectures.
Minimum of 7+ years of experiences in roles such as a Technical Project Manager, Technical Product Owner, Engineering Manager, and/or Solution Architect in a relevant field.
Prior experience with Agile projects and programs
Experience in a cross-functional role","Experience with low latency architecture, cloud architecture, and/or machine learning platforms is strongly preferred
Passionate about project delivery and being outcomes-oriented
Clear and effective communicator, and enjoys collaborative problem solving",https://jobs.apple.com/en-in/login?favId=PIPE-200589751
"Product Marketing Manager- Platforms, India",India,Not Found,"As a member of our Product Marketing group, you’ll represent the customer throughout a product’s journey from concept through development and launch. You’ll develop and apply insights to help infuse innovative features into our product-development process. Together with our team, you’ll work to craft groundbreaking ideas into tangible products that excite the world. At Apple, we combine product management/development and product marketing responsibilities into a single, cross functional Product Management role that collaborates with design, engineering, finance, legal, marketing communications, public relations, market research, sales and support for maximum impact across the organization.

The Product Marketing Manager will own and drive the product centric marketing strategy for their respective product line of business. A critical function of this role is to be the spokesperson for their product in market.

The Product Marketing Manager is part of a team of product experts who champion products within their respective markets and seek innovative ways to keep our products at the heart of the customer conversation.",#NAME?,"7+ years’ experience having led multiple product development cycles from concept to launch
Willingness to travel
Bachelor’s degree or equivalent industry experience
Ability to travel up to 25%","Strong understanding of the intelligent voice assistant and AI/ML technology domains
Strong ability to lead through influence, debate and storytelling
Ability to simplify, communicate effectively and align stakeholders against a complex, dynamic market context
Experience and ability to synthesize technologies into product communication for broad audience including customers, media, analysts, and leading industry specialists
Press and media experience with success as a product spokesperson on a national or global level
Leverages knowledge of business drivers, strategies and tactics play out in the market to guide action
Builds partnerships and works collaboratively with others to meet shared objectives
Best-in-class oral and written communication skills
A self-starter who is dedicated and demonstrates creative and critical thinking abilities
Strong attention to detail",https://jobs.apple.com/en-in/login?favId=REQ-200571475
Site Reliability Engineer,India,3-Feb-25,"Do you love working on highly scalable and secure distributed applications? Do you want your technical abilities to be challenged every day and for your work to make a difference in the lives of millions of people? If so, Apple is looking for dedicated hands-on SRE Engineer who are not afraid to share knowledge, think creatively, and question assumptions. Imagine what you could do here! At Apple, we believe new insights have a way of becoming excellent products, services, and customer experiences very quickly. Bring passion and dedication to your job and there's no telling what you could accomplish. The people here at Apple don’t just create products — they create the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. Join us to do the best work of your life with a welcoming, diverse, and hard-working group of engineers. Bring passion and dedication to the job, and there’s no telling what you could accomplish!","You demonstrate passion for achieving the highest level of uptime, emphasizing scalability and high-performance. You have the zeal to enhance our systems observability ensuring that we have the necessary insights and tools to monitor, troubleshoot, and optimize our applications and infrastructure. Expertise in debugging and root causing issues with an instinct to automate repetitive tasks. 

-  Enhance System Observability: You will be implementing and maintaining robust observability solutions which provides real-time insights into the performance and health of our systems to proactively identify and address potential issues before they impact the users.
-  Troubleshooting and Root Cause Analysis: Utilize your expertise to investigate and resolve incidents quickly during crisis situations, performing root cause analysis to prevent recurrence
-  Automation: Leverage your coding skills to create tools and automating runbooks to improve efficiency.
-  Documentation: Documenting and managing Runbooks and best practices to ensure knowledge sharing and team efficiency.
-  Communication: Strong interpersonal skills and ability to work effectively across multiple business and technical teams.","At least 4 years of prior demonstrated experience in Site Reliability Engineering, or an Infrastructure-focused role.
Proficient in at-least one programming or scripting languages like Java, Python, Golang, Perl, Ruby, , etc., for developing tools in Observability, ETL, etc.
First hand experience in debugging, performance tuning and root cause analysis of Applications.
Support of internet-facing production services and distributed systems via deployments, onCall and Incident Management.
Proficiency in implementing and coordinating telemetry using monitoring and observability tools like Splunk, Grafana, and Prometheus, or similar.
Experience in solving and resolving issues in Kubernetes from both an operating system and application perspective.
Strong understanding of database principles and working knowledge in distributed storage and infrastructural solutions such as Oracle, Cassandra, SOLR, and Kafka
Good command on Linux, Networking concepts (TLS/SSL, DNS, Load Balancers, etc.,) and troubleshooting skills in large scale environments
Deep understanding of basic security concepts and protocols - authentication, authorization, signing, encryption, SSL/TLS, SSH/SFTP, PKI, X509 certificates and PGP.
Excellent knowledge of ITIL terminology for incident and problem management
Bachelor of Science in Computer Science or other related discipline.","Building and operating container orchestrating systems like Kubernetes or EKS.
Experience with container management and micro-services architectures such as Docker in cloud and on-premises infrastructure.
Hands-on experience in Java programming.
Good experience in performance tuning databases.
Understanding of Git, CI/CD, Release Engineering and DevOps.
Strong Load Balancing (Nginx, Envoy, NetScaler) experience is a huge plus.
Familiarity with Modern web services architectures, cloud platforms such as AWS, GCP, Azure and distributed storage systems (ScaleIO, Amazon S3).
Understanding of security standards, policies, and cryptography.
Track record of excellent interpersonal, analytical, and communication skills.",https://jobs.apple.com/en-in/login?favId=PIPE-200559413
Machine Learning Engineer - Apple Store Online,India,3-Feb-25,"Imagine what you could do here! The people here at Apple don’t just create products — they build the kind of wonder that’s revolutionized entire industries. It’s the diversity of those people and their ideas that inspires the innovation that runs through everything we do, from amazing technology to industry-leading environmental efforts. At Apple, inclusion is a shared responsibility, and we work together to foster a culture where everyone belongs and is inspired to do their best work.

Here on the Apple Store Online team, we are responsible for Apple’s largest store. Our main goal is to deliver a magical, personal digital experience where customers can shop, buy and learn everything Apple, wherever they are. Each customer should feel like they are our only customer and our job is to set the bar for the experience they receive. To run such an extraordinary store, it takes extraordinary people, and we are looking for someone to help us do extraordinary things.

We are looking for a passionate, highly motivated, and hands-on applied Machine Learning Engineer. You will lead the way on our Online Retail Decision Automation team by researching and developing the next generation of algorithms used to drive the Apple Online experience! This role spans central areas of our Apple Online Store including developing models for product search, recommendation systems (e.g. ranking, page generation), personalization (e.g. evidence, messaging, marketing), Generative AI and optimizing Apple-wide systems & infrastructure. As a member of the fast-paced team, you will have the outstanding and great opportunity to be part of a new projects and craft upcoming products that will delight and encourage millions of Appleʼs customers every day.","To be successful, you need a strong machine learning background, proven software development skills, a love of learning, and to collaborate with cross-functional teams, including researchers, engineers, data scientists/analysts, and product managers, to develop and implement machine learning algorithms. You’ll mentor other MLE’s and lead an effort to build scalable end-to-end machine learning solutions for our retail customers

Responsibilities :

-  Design and Develop software components across ML stack that enables attribution from pipelines to tooling

-  Collaborate and work closely with other ML Engineers and Attribution teams 

-  Engage in continuous learning and development, staying up-to-date with the latest advances in machine learning and software engineering","8+ years of related experience building high throughput scalable applications or building machine learning models
Proficiency in one or more object-oriented programming languages such as Python, Java, C++ and experience building distributed systems
Hands on SQL and experience with Big Data Technologies
Skilled in communication, problem solving, strategic thinking
Bachelors in a quantitative field, such as Computer Science, Applied Mathematics, or Statistics, or equivalent professional experience","Experience building data processing pipelines and large scale machine learning platforms with experience in big data technologies like Spark, Flink, SQL, Snowflake/Hadoop, etc
Experience operationalizing distributed applications
Experience building full stack applications for big data analysis, feature extraction and annotations",https://jobs.apple.com/en-in/login?favId=PIPE-200588709
